Label_0,Label_1,Label_2,Label_3,Label_4,Label_5,Label_6,Label_7,Label_8,Label_9
Label_0,Label_1,Label_2,Label_3,Label_4,Label_5,Label_6,Label_7,Label_8,Label_9
7.492854479096422e-07,7.641621664333798e-07,8.182151987057296e-07,8.15279975086014e-07,8.523460337528377e-07,6.706055160066171e-07,7.80045638748561e-07,6.706055160066171e-07,8.173391847776657e-07,7.986499213075149e-07
6.706055160066171e-07,7.478109864678117e-07,7.125947263375565e-07,8.238899908974417e-07,7.457813921973866e-07,7.023642183412449e-07,6.706055160066171e-07,7.820390237611718e-07,6.706055160066171e-07,6.706055160066171e-07
9.005720471577661e-07,6.706055160066171e-07,6.706055160066171e-07,6.706055160066171e-07,1.1541163758010953e-06,6.706055160066171e-07,6.706055160066171e-07,1.1541533240233548e-06,7.083128821250284e-07,1.6733079064579215e-06
6.706055160066171e-07,6.706055160066171e-07,6.706055160066171e-07,7.210157946246909e-07,7.333756570915284e-07,6.884014851493703e-07,7.488598043892125e-07,6.903703706484521e-07,7.23882180864166e-07,6.706055160066171e-07
1.008456251838652e-06,2.4042742552410346e-06,6.706055160066171e-07,6.706055160066171e-07,8.79516733220953e-07,8.734178891245392e-07,1.5037246612337185e-06,6.706055160066171e-07,6.706055160066171e-07,6.706055160066171e-07
6.706055160066171e-07,6.706055160066171e-07,6.817326720920391e-07,7.461927680196823e-07,6.706055160066171e-07,7.995305395525065e-07,6.706055160066171e-07,8.700053513166495e-07,6.706055160066171e-07,7.621023314641207e-07
8.128430977194512e-07,6.706055160066171e-07,9.430293061996053e-07,6.706055160066171e-07,6.706055160066171e-07,6.706055160066171e-07,6.706055160066171e-07,6.706055160066171e-07,6.706055160066171e-07,3.1207066513161408e-06
6.706055160066171e-07,1.666478738115984e-06,1.692615114734508e-06,1.3427695648715599e-06,9.055339660335449e-07,6.706055160066171e-07,6.706055160066171e-07,6.706055160066171e-07,6.706055160066171e-07,6.706055160066171e-07
1.541108076708042e-06,6.706055160066171e-07,2.1691205347451614e-06,6.706055160066171e-07,6.706055160066171e-07,6.706055160066171e-07,6.706055160066171e-07,1.7757870409695897e-06,6.706055160066171e-07,6.706055160066171e-07
7.584802119708911e-07,6.706055160066171e-07,6.706055160066171e-07,7.918604865153611e-07,8.084282399067888e-07,6.927534741407726e-07,6.992132171035337e-07,7.52865844333428e-07,7.507705959142186e-07,6.96042434356059e-07
6.706055160066171e-07,6.706055160066171e-07,6.706055160066171e-07,1.896610228868667e-06,6.706055160066171e-07,6.706055160066171e-07,6.706055160066171e-07,2.0200625385768944e-06,8.847298431646777e-07,1.1006733302565408e-06
1.8280231870448915e-06,6.706055160066171e-07,6.706055160066171e-07,7.187286428234074e-07,6.706055160066171e-07,6.706055160066171e-07,6.706055160066171e-07,8.954327768151416e-07,6.706055160066171e-07,2.5286080926889554e-06
2.150550017177011e-06,6.706055160066171e-07,9.145004469246487e-07,1.6134159750436083e-06,6.706055160066171e-07,6.706055160066171e-07,6.706055160066171e-07,2.193284672102891e-06,6.706055160066171e-07,6.968277830310399e-07
1.5687725181123824e-06,6.706055160066171e-07,1.987037649087142e-06,1.968139940800029e-06,7.292426289495779e-07,6.706055160066171e-07,6.706055160066171e-07,1.8134328456653748e-06,6.706055160066171e-07,6.706055160066171e-07
1.6046793689383776e-06,6.706055160066171e-07,6.706055160066171e-07,2.3845866508054314e-06,6.706055160066171e-07,1.4573797670891508e-06,2.2081446786614833e-06,6.706055160066171e-07,6.706055160066171e-07,1.259604232473066e-06
6.706055160066171e-07,1.165824755844369e-06,1.2319826510065468e-06,6.706055160066171e-07,1.3979680488773738e-06,6.706055160066171e-07,2.27588839152304e-06,6.706055160066171e-07,1.3740924487137818e-06,6.706055160066171e-07
1.0336837021895917e-06,1.8572764020063914e-06,1.7102397578128148e-06,2.435227770547499e-06,6.706055160066171e-07,6.706055160066171e-07,6.706055160066171e-07,1.06983839032182e-06,6.706055160066171e-07,6.706055160066171e-07
6.706055160066171e-07,1.1561146493477281e-06,6.706055160066171e-07,1.1057720712415176e-06,6.706055160066171e-07,1.2370733202260453e-06,6.706055160066171e-07,1.4146448847895954e-06,2.2280569282884244e-06,6.706055160066171e-07
6.706055160066171e-07,6.706055160066171e-07,6.706055160066171e-07,6.706055160066171e-07,1.183547738037305e-06,1.3766591564490227e-06,8.113862577374675e-07,8.286195907203364e-07,6.706055160066171e-07,2.2527831333718495e-06
6.706055160066171e-07,7.410249054373708e-07,7.212777859422204e-07,1.845576434789109e-06,6.706055160066171e-07,1.0945507256110432e-06,1.5645052826585015e-06,6.706055160066171e-07,6.706055160066171e-07,1.5836494640097953e-06
2.097430524372612e-06,6.706055160066171e-07,8.849758046380884e-07,6.706055160066171e-07,8.514585942975827e-07,6.748323357896879e-07,2.3671536837355234e-06,8.30709836918686e-07,6.706055160066171e-07,6.706055160066171e-07
1.2410137060214765e-06,1.7826002931542462e-06,7.207455610114266e-07,6.706055160066171e-07,1.5900366179266712e-06,1.6117010090965778e-06,6.706055160066171e-07,6.706055160066171e-07,6.706055160066171e-07,6.706055160066171e-07
6.706055160066171e-07,2.4988173663587077e-06,6.706055160066171e-07,1.29158866002399e-06,6.706055160066171e-07,6.706055160066171e-07,1.6503620372532168e-06,6.706055160066171e-07,8.48503020733915e-07,6.706055160066171e-07
7.656233265151968e-07,6.706055160066171e-07,7.073549568303861e-07,6.706055160066171e-07,6.706055160066171e-07,6.706055160066171e-07,8.471087085126783e-07,6.706055160066171e-07,7.078435828589136e-07,6.706055160066171e-07
7.756991635687882e-07,7.666929491279006e-07,1.895677087304648e-06,6.706055160066171e-07,6.706055160066171e-07,7.806514759067795e-07,1.7672509784461e-06,1.013665951177245e-06,6.706055160066171e-07,6.706055160066171e-07
1.578033561600023e-06,6.706055160066171e-07,2.3817381133994786e-06,1.4690272109874059e-06,6.706055160066171e-07,6.706055160066171e-07,2.130622533513815e-06,6.706055160066171e-07,2.075802740364452e-06,6.706055160066171e-07
7.530858283644193e-07,6.706055160066171e-07,6.706055160066171e-07,6.706055160066171e-07,8.92778928118787e-07,1.0043984275398543e-06,2.940699459941243e-06,6.706055160066171e-07,1.2198750027891947e-06,6.706055160066171e-07
6.706055160066171e-07,1.677746013228898e-06,1.2089695928807487e-06,6.706055160066171e-07,6.706055160066171e-07,6.706055160066171e-07,6.706055160066171e-07,1.4815223039477132e-06,8.854022439663822e-07,6.706055160066171e-07
6.706055160066171e-07,1.4605293472413905e-06,6.706055160066171e-07,6.706055160066171e-07,2.1305263544491027e-06,6.706055160066171e-07,6.706055160066171e-07,1.5895170690782834e-06,6.706055160066171e-07,6.706055160066171e-07
6.706055160066171e-07,6.706055160066171e-07,6.706055160066171e-07,1.986355755434488e-06,6.706055160066171e-07,9.152090569841675e-07,6.706055160066171e-07,1.228922997142945e-06,2.864056341422838e-06,6.706055160066171e-07
3.1690028663433623e-06,6.706055160066171e-07,1.2431696632120293e-06,1.306106241827365e-06,6.706055160066171e-07,6.706055160066171e-07,1.1031295343855163e-06,1.0055721304524923e-06,6.706055160066171e-07,6.706055160066171e-07
6.706055160066171e-07,7.477215717699437e-07,6.706055160066171e-07,1.138449306381517e-06,1.0923308764176909e-06,1.7553022644278826e-06,6.706055160066171e-07,1.3192891401558882e-06,6.706055160066171e-07,6.706055160066171e-07
6.706055160066171e-07,6.706055160066171e-07,1.925735659824568e-06,6.706055160066171e-07,6.706055160066171e-07,2.721296823438024e-06,1.084187260858016e-06,6.706055160066171e-07,1.0468091886650654e-06,6.706055160066171e-07
6.706055160066171e-07,6.706055160066171e-07,7.264097803272307e-07,7.672073252251721e-07,6.706055160066171e-07,7.150013630052854e-07,6.706055160066171e-07,7.870430636103265e-07,6.935644023542409e-07,6.706055160066171e-07
1.2960047115484485e-06,6.706055160066171e-07,6.706055160066171e-07,7.33079332349007e-07,2.9319876375666354e-06,6.706055160066171e-07,6.706055160066171e-07,6.706055160066171e-07,6.706055160066171e-07,6.828236109868158e-07
7.829636956557806e-07,6.706055160066171e-07,6.706055160066171e-07,6.706055160066171e-07,6.706055160066171e-07,6.706055160066171e-07,8.030866638364387e-07,7.289978611879633e-07,7.012463925093471e-07,6.770470122319239e-07
6.706055160066171e-07,8.286193065032421e-07,1.1368024388502818e-06,1.7891020434035454e-06,6.706055160066171e-07,2.275642827953561e-06,6.706055160066171e-07,6.706055160066171e-07,6.706055160066171e-07,6.706055160066171e-07
6.931632015039213e-07,1.3443632269627415e-06,1.416075974702835e-06,6.706055160066171e-07,6.706055160066171e-07,6.706055160066171e-07,1.8493710740585811e-06,6.706055160066171e-07,1.0767799949462642e-06,6.706055160066171e-07
7.207737553471816e-07,7.682580758228141e-07,6.706055160066171e-07,8.316936259689101e-07,7.086117079779797e-07,6.706055160066171e-07,6.706055160066171e-07,8.152234727276664e-07,6.706055160066171e-07,6.706055160066171e-07
6.706055160066171e-07,7.392914653792104e-07,6.706055160066171e-07,6.706055160066171e-07,7.395491365969065e-07,6.706055160066171e-07,7.319786732296052e-07,6.706055160066171e-07,7.346109214267926e-07,7.416354037559358e-07
2.2442500267061405e-06,6.706055160066171e-07,6.706055160066171e-07,7.325187425522017e-07,6.706055160066171e-07,3.0166479518811684e-06,6.706055160066171e-07,6.706055160066171e-07,1.2005685903204721e-06,8.51749689445569e-07
6.706055160066171e-07,1.2931047876918456e-06,6.706055160066171e-07,1.1281821343800402e-06,6.706055160066171e-07,1.0306589501851704e-06,6.706055160066171e-07,1.8915293367172126e-06,6.706055160066171e-07,9.339573807665147e-07
1.0623331263559521e-06,1.8914395241154125e-06,6.706055160066171e-07,1.3585843134933384e-06,6.706055160066171e-07,9.452955964661669e-07,2.041298557742266e-06,6.706055160066171e-07,6.706055160066171e-07,6.706055160066171e-07
2.4616172140667913e-06,9.278061270379112e-07,6.706055160066171e-07,6.706055160066171e-07,6.706055160066171e-07,6.706055160066171e-07,1.831660483730957e-06,6.706055160066171e-07,1.7756526631274028e-06,6.772856409043015e-07
6.803825272072572e-07,6.706055160066171e-07,7.293635917449137e-07,6.706055160066171e-07,7.796122645231662e-07,6.706055160066171e-07,6.706055160066171e-07,7.480828116968041e-07,7.650060638297873e-07,6.706055160066171e-07
6.706055160066171e-07,8.057226068558521e-07,1.2073837751813699e-06,1.3081846645945916e-06,2.243535618617898e-06,6.706055160066171e-07,9.586891565049882e-07,6.706055160066171e-07,6.706055160066171e-07,6.706055160066171e-07
6.706055160066171e-07,2.1926261979388073e-06,7.221233317977749e-07,8.549458243578556e-07,6.706055160066171e-07,1.1619999895629007e-06,6.706055160066171e-07,6.706055160066171e-07,2.0471311472647358e-06,6.706055160066171e-07
6.706055160066171e-07,1.642028564674547e-06,7.382288345070265e-07,8.844421586218232e-07,9.80949721451907e-07,1.3878882327844622e-06,1.063048671312572e-06,6.706055160066171e-07,6.706055160066171e-07,6.706055160066171e-07
6.706055160066171e-07,6.706055160066171e-07,6.706055160066171e-07,6.706055160066171e-07,2.3732454792479984e-06,9.469324595556827e-07,6.706055160066171e-07,6.706055160066171e-07,1.8120281310984865e-06,6.706055160066171e-07
6.706055160066171e-07,6.706055160066171e-07,6.706055160066171e-07,1.7301831576332916e-06,6.706055160066171e-07,1.353088919131551e-06,8.414423859903764e-07,6.706055160066171e-07,2.7702947136276634e-06,6.706055160066171e-07
1.9471451651043026e-06,6.706055160066171e-07,1.7034865322784754e-06,6.706055160066171e-07,6.706055160066171e-07,1.3678057939614519e-06,2.204295014962554e-06,6.706055160066171e-07,6.706055160066171e-07,8.316353614645777e-07
1.4581341929442715e-06,8.421847041972796e-07,6.706055160066171e-07,7.787799631842063e-07,1.2166460692242254e-06,1.2263114967936417e-06,2.3279776542040054e-06,9.246264198736753e-07,6.706055160066171e-07,6.706055160066171e-07
6.706055160066171e-07,1.1447278893683688e-06,6.706055160066171e-07,6.706055160066171e-07,9.165341339212318e-07,6.706055160066171e-07,6.706055160066171e-07,2.0293496163503733e-06,7.17005434580642e-07,1.2349873941275291e-06
8.219710707635386e-07,1.0804717476275982e-06,6.706055160066171e-07,6.997861419222318e-07,6.706055160066171e-07,6.706055160066171e-07,1.0859250778594287e-06,1.7912411749421153e-06,6.706055160066171e-07,1.340051312581636e-06
8.534813105143257e-07,7.103866437319084e-07,7.828780894669762e-07,8.865566769600264e-07,6.706055160066171e-07,6.706055160066171e-07,6.706055160066171e-07,6.706055160066171e-07,7.851033956285391e-07,6.797207561248797e-07
1.5038619949336862e-06,1.0057435702037765e-06,6.706055160066171e-07,1.74404590325139e-06,6.706055160066171e-07,8.961947060015518e-07,6.706055160066171e-07,6.706055160066171e-07,2.416261622784077e-06,6.706055160066171e-07
6.706055160066171e-07,1.0057939334728871e-06,6.706055160066171e-07,6.706055160066171e-07,1.6241176581388572e-06,6.706055160066171e-07,7.790121117068338e-07,1.9925548713217722e-06,8.943096645452897e-07,6.706055160066171e-07
6.706055160066171e-07,6.706055160066171e-07,7.832830988263595e-07,6.706055160066171e-07,6.706055160066171e-07,7.540276101281052e-07,6.706055160066171e-07,6.706055160066171e-07,8.461064453513245e-07,6.706055160066171e-07
1.4343941074912436e-06,1.2039286048093345e-06,6.706055160066171e-07,6.706055160066171e-07,6.706055160066171e-07,2.262931275254232e-06,1.6060123471106635e-06,6.980731654948613e-07,6.706055160066171e-07,6.706055160066171e-07
6.706055160066171e-07,6.706055160066171e-07,6.706055160066171e-07,7.996959539013915e-07,6.706055160066171e-07,6.766185265405511e-07,6.706055160066171e-07,6.706513318022189e-07,6.946795565454522e-07,7.487414563911443e-07
6.706055160066171e-07,6.706055160066171e-07,6.706055160066171e-07,6.706055160066171e-07,1.7229169770871522e-06,7.726763442406082e-07,6.706055160066171e-07,9.083021268452285e-07,6.706055160066171e-07,1.5058352573760203e-06
6.706055160066171e-07,6.706055160066171e-07,8.776852382652578e-07,1.6181204500753665e-06,1.5891923794697504e-06,1.7316590401605936e-06,6.706055160066171e-07,6.706055160066171e-07,1.406107003276702e-06,2.134676606146968e-06
1.2091420558135724e-06,1.3986913245389587e-06,6.706055160066171e-07,6.706055160066171e-07,1.908063723021769e-06,6.706055160066171e-07,6.706055160066171e-07,6.706055160066171e-07,7.833029371795419e-07,2.095866875606589e-06
1.289717943109281e-06,6.706055160066171e-07,6.706055160066171e-07,9.681571100372821e-07,1.0346160479457467e-06,6.706055160066171e-07,1.383468429594359e-06,6.706055160066171e-07,1.7978284176933812e-06,2.1529460809688317e-06
